country,date,type,centDegStd,hubStd,hubWt,centDegRaw,hubRaw,centDegTheory,hubTheory
France,2020-06-03,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-04,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-05,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-06,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-07,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-08,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-09,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-10,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-11,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-12,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-13,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-14,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-15,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-16,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-17,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-18,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-19,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-20,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-21,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-22,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-23,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-24,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-25,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-26,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-27,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-28,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-29,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-06-30,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-01,Lockdown,0.9934640522875817,1,1,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-02,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-03,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-04,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-05,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-06,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-07,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-08,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-09,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-10,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-11,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-12,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-13,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-14,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-15,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-16,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-17,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-18,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-19,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-20,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-21,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-22,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-23,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-24,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-25,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-26,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-27,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-28,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-29,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-30,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-07-31,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-08-01,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-08-02,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-08-03,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-08-04,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-08-05,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-08-06,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-08-07,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-08-08,Lockdown,0.9934640522875817,1,3.990132572230562,0.4691358024691358,18.05862138431185,0.4722222222222222,18.000000000000007
France,2020-08-09,Lockdown,1,1,4,0.4722222222222222,18.000000000000007,0.4722222222222222,18.000000000000007
Italy,2019-12-31,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-01,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-02,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-03,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-04,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-05,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-06,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-07,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-08,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-09,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-10,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-11,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-12,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-13,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-14,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-15,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-16,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-17,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-18,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-19,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-20,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-21,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-22,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-23,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-24,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-25,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-26,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-27,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-28,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-29,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-30,Quarantine,0,0,0,0,0,0,0
Italy,2020-01-31,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-01,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-02,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-03,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-04,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-05,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-06,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-07,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-08,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-09,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-10,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-11,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-12,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-13,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-14,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-15,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-16,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-17,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-18,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-19,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-20,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-21,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-22,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-23,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-24,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-25,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-26,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-27,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-28,Quarantine,0,0,0,0,0,0,0
Italy,2020-02-29,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-01,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-02,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-03,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-04,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-05,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-06,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-07,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-08,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-09,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-10,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-11,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-12,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-13,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-14,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-15,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-16,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-17,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-18,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-19,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-20,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-21,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-22,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-23,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-24,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-25,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-26,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-27,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-28,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-29,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-30,Quarantine,0,0,0,0,0,0,0
Italy,2020-03-31,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-01,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-02,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-03,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-04,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-05,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-06,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-07,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-08,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-09,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-10,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-11,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-12,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-13,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-14,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-15,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-16,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-17,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-18,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-19,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-20,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-21,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-22,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-23,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-24,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-25,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-26,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-27,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-28,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-29,Quarantine,0,0,0,0,0,0,0
Italy,2020-04-30,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-01,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-02,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-03,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-04,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-05,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-06,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-07,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-08,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-09,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-10,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-11,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-12,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-13,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-14,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-15,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-16,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-17,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-18,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-19,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-20,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-21,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-22,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-23,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-24,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-25,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-26,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-27,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-28,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-29,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-30,Quarantine,0,0,0,0,0,0,0
Italy,2020-05-31,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-01,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-02,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-03,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-04,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-05,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-06,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-07,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-08,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-09,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-10,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-11,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-12,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-13,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-14,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-15,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-16,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-17,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-18,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-19,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-20,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-21,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-22,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-23,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-24,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-25,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-26,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-27,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-28,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-29,Quarantine,0,0,0,0,0,0,0
Italy,2020-06-30,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-01,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-02,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-03,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-04,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-05,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-06,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-07,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-08,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-09,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-10,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-11,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-12,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-13,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-14,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-15,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-16,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-17,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-18,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-19,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-20,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-21,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-22,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-23,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-24,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-25,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-26,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-27,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-28,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-29,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-30,Quarantine,0,0,0,0,0,0,0
Italy,2020-07-31,Quarantine,0,0,0,0,0,0,0
Italy,2020-08-01,Quarantine,0,0,0,0,0,0,0
Italy,2020-08-02,Quarantine,0,0,0,0,0,0,0
Italy,2020-08-03,Quarantine,0,0,0,0,0,0,0
Italy,2020-08-04,Quarantine,0,0,0,0,0,0,0
Italy,2020-08-05,Quarantine,0,0,0,0,0,0,0
Italy,2020-08-06,Quarantine,0,0,0,0,0,0,0
Italy,2020-08-07,Quarantine,0,0,0,0,0,0,0
Italy,2020-08-08,Quarantine,0,0,0,0,0,0,0
Italy,2020-08-09,Quarantine,0,0,0,0,0,0,0
Italy,2019-12-31,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-01,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-02,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-03,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-04,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-05,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-06,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-07,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-08,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-09,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-10,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-11,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-12,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-13,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-14,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-15,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-16,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-17,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-18,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-19,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-20,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-21,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-22,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-23,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-24,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-25,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-26,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-27,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-28,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-29,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-30,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-01-31,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-01,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-02,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-03,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-04,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-05,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-06,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-07,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-08,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-09,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-10,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-11,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-12,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-13,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-14,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-15,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-16,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-17,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-18,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-19,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-20,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-21,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-22,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-23,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-24,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-25,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-26,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-27,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-28,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-02-29,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-03-01,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-03-02,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-03-03,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-03-04,Lockdown,0,0,0,0,0,0.475,20
Italy,2020-03-05,Lockdown,1,1,1,0.475,20,0.475,20
Italy,2020-03-06,Lockdown,1,1,1,0.475,20,0.475,20
Italy,2020-03-07,Lockdown,1,1,1,0.475,20,0.475,20
Italy,2020-03-08,Lockdown,1,1,1,0.475,20,0.475,20
Italy,2020-03-09,Lockdown,1,1,1,0.475,20,0.475,20
Italy,2020-03-10,Lockdown,1,1,4,0.475,20,0.475,20
Italy,2020-03-11,Lockdown,1,1,4,0.475,20,0.475,20
Italy,2020-03-12,Lockdown,1,1,4,0.475,20,0.475,20
Italy,2020-03-13,Lockdown,1,1,4,0.475,20,0.475,20
Italy,2020-03-14,Lockdown,1,1,4,0.475,20,0.475,20
Italy,2020-03-15,Lockdown,1,1,4,0.475,20,0.475,20
